,loan_paid_back,education_level,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,income_to_loan_ratio,utilization_ratio,education_encoded,employment_encoded
185,1,Bachelor's,3083.49,Employed,0.11,699,5730.12,8.42,36,180.67,5,30123.07,18992.65,1,0,1,6.457435446378086,7.566021657155131,0,0
186,1,Other,2607.4,Employed,0.24,601,500.0,9.66,60,10.54,4,25089.87,11868.89,1,0,3,62.577600000000004,5.676660739971949,3,0
187,1,High School,1970.86,Employed,0.28,580,21619.27,10.9,36,706.76,6,26652.56,23700.47,2,0,2,1.0939462803323146,10.67085638302662,1,0
188,1,Master's,1647.67,Employed,0.11,644,15876.01,12.54,36,531.41,5,29747.95,13625.89,0,0,4,1.2454035995190227,5.496536063829608,2,0
189,1,Master's,3055.21,Employed,0.26,611,24443.55,13.91,60,567.62,5,39367.32,22082.94,1,0,2,1.4998852458010397,6.731351791282718,2,0
190,1,Master's,3326.44,Unemployed,0.2,839,500.0,10.39,60,10.72,7,29595.3,7619.02,2,0,2,79.83456,3.0892824198436917,2,4
193,1,High School,2196.36,Retired,0.08,729,500.0,15.3,36,17.41,6,20854.65,6041.15,5,0,5,52.71264,3.4761456078140838,1,1
194,1,High School,1702.52,Employed,0.07,596,11047.84,11.44,36,364.0,9,28541.48,16211.5,1,0,2,1.8492519804776315,6.815974504475592,1,0
195,0,Bachelor's,1415.79,Student,0.08,601,15467.16,13.5,36,524.88,7,18223.76,7049.85,0,0,1,1.0984227227234993,4.64219239059338,0,3
196,1,High School,3189.93,Employed,0.09,775,6153.63,11.1,60,134.1,7,28247.28,9957.6,1,0,2,6.220581997942677,4.230184286770267,1,0
197,1,Bachelor's,1431.43,Employed,0.28,570,500.0,17.92,36,18.06,1,24912.37,21811.24,2,0,2,34.35432,10.506221607980294,0,0
198,1,High School,1322.65,Unemployed,0.09,714,23343.33,10.43,60,500.93,4,22166.62,15477.12,2,0,2,0.6799286991187633,8.378608917372157,1,4
199,1,Master's,1947.8,Employed,0.2,627,3728.03,12.05,36,123.91,6,30657.26,12432.73,2,0,2,6.269692035740055,4.866474042363865,2,0
200,1,Bachelor's,2099.01,Employed,0.06,675,32588.93,11.49,60,716.55,1,16001.42,14908.02,3,0,4,0.7729041732882915,11.180022772978898,0,0
201,0,Master's,1940.87,Employed,0.28,624,7666.46,13.74,60,177.35,6,23026.2,20988.31,4,0,4,3.0379653712404417,10.937962842327437,2,0
202,0,High School,1146.6,Unemployed,0.25,588,28644.58,17.34,60,717.14,6,19293.43,2736.4,3,0,3,0.48034217991675904,1.7019679756269364,1,4
203,1,High School,2865.56,Employed,0.08,554,16725.89,14.85,60,396.59,7,50707.39,43336.01,3,0,3,2.055897772853941,10.255548944641008,1,0
204,1,High School,2834.79,Employed,0.06,768,24609.93,9.61,60,518.18,3,43434.96,3534.08,2,0,4,1.3822664266009694,0.9763784748506733,1,0
205,1,High School,6752.89,Employed,0.07,843,33152.69,8.04,60,672.85,4,78848.81,47930.66,1,0,2,2.444286723038161,7.2945669059558425,1,0
206,1,High School,1436.32,Employed,0.32,774,10218.95,10.78,60,221.07,5,20195.44,1373.44,5,0,5,1.6866546954432695,0.8160891765665913,1,0
207,1,High School,4150.66,Employed,0.42,761,25042.35,12.67,36,839.8,2,62399.36,39220.31,4,0,4,1.988947522896214,7.542444666099139,1,0
209,1,High School,1262.89,Employed,0.56,713,26282.16,12.3,36,876.71,3,25329.39,4584.61,0,0,0,0.5766147074669662,2.171995456661214,1,0
210,0,Bachelor's,1573.11,Retired,0.37,575,16256.55,15.12,60,387.77,7,19656.97,6218.72,2,0,2,1.1612131725366084,3.7963450114641266,0,1
211,1,High School,1422.75,Employed,0.31,838,21977.7,10.12,36,710.4,4,28641.2,23123.4,2,0,3,0.7768328806017007,9.688169490105164,1,0
212,1,PhD,3957.21,Employed,0.31,556,21582.12,13.17,60,492.94,5,29959.58,17470.35,3,0,5,2.200271335716788,6.997568056695052,4,0
213,1,High School,3864.64,Self-employed,0.23,720,17677.53,15.14,36,614.01,10,36576.27,16231.87,0,0,1,2.6234253314801332,5.325377355318079,1,2
214,1,Bachelor's,5361.58,Self-employed,0.11,738,22797.96,13.38,36,772.33,4,53724.07,22939.1,0,0,1,2.822136717495776,5.123759238642939,0,2
215,1,Bachelor's,3173.59,Self-employed,0.11,703,7039.66,12.46,36,235.37,1,35302.5,13902.26,1,0,1,5.409789677342372,4.725646059060973,0,2
217,1,Bachelor's,4188.06,Employed,0.06,614,19712.38,13.93,60,457.96,6,57288.36,15677.37,1,0,1,2.5495003647454038,3.2838859412278514,0,0
218,1,Bachelor's,6439.77,Employed,0.15,552,19504.32,17.22,36,697.52,4,45265.75,31700.32,2,0,3,3.9620576364620765,8.403789620187448,0,0
219,1,Bachelor's,3321.25,Employed,0.26,731,21135.25,15.14,36,734.11,3,27686.6,21315.16,1,0,3,1.8857122579576773,9.238473485368374,0,0
220,1,Bachelor's,2400.99,Employed,0.03,749,21523.89,12.86,36,723.77,5,41353.53,17689.41,1,0,1,1.3386000393051627,5.133126966428259,0,0
221,1,High School,2721.68,Employed,0.29,711,23465.6,12.7,60,530.32,3,45994.26,34116.92,0,0,1,1.3918314468839492,8.901176799017964,1,0
222,0,Bachelor's,6894.1,Employed,0.04,561,17704.32,14.12,36,606.12,4,83023.04,78320.36,1,0,1,4.672825615443012,11.320283140679987,0,0
223,0,Other,4874.4,Unemployed,0.08,658,17937.89,13.9,36,612.2,2,40371.3,9723.97,1,0,1,3.260851750122227,2.890361221957182,3,4
224,1,Bachelor's,4699.33,Student,0.09,647,32582.34,8.79,36,1032.93,4,34147.75,25088.72,1,0,1,1.730752303241572,8.816529346735877,0,3
225,1,Bachelor's,5488.94,Self-employed,0.18,498,18244.67,12.79,36,612.89,7,85360.5,59577.46,3,0,4,3.6102204095771535,8.375413920958758,0,2
226,1,High School,3546.02,Employed,0.06,666,6806.85,13.18,36,229.94,8,47019.37,32412.4,2,0,2,6.251385001873112,8.272097222910473,1,0
228,1,High School,2645.25,Student,0.15,812,19649.34,9.35,36,628.05,2,42712.56,8910.25,0,0,2,1.6154741075272756,2.503315184105097,1,3
229,1,High School,3230.74,Employed,0.17,711,15870.48,12.91,36,534.05,3,47735.59,43052.17,0,0,0,2.442829706473906,10.82265957119206,1,0
230,0,Bachelor's,2312.07,Employed,0.26,573,13683.35,12.75,36,459.4,3,41583.38,13688.29,3,0,4,2.027635045511516,3.950123342546951,0,0
231,1,Bachelor's,4082.22,Employed,0.28,648,12684.09,10.17,36,410.29,1,59539.57,5543.63,3,0,3,3.862053958935958,1.1172999737821419,0,0
232,0,Other,1053.44,Unemployed,0.11,707,13940.9,12.43,36,465.91,9,23855.8,17956.48,3,0,3,0.9067764634994872,9.032510332916944,3,4
233,1,High School,512.6,Employed,0.28,713,10442.12,10.72,36,340.48,7,11293.88,7678.26,1,0,1,0.589075781546276,8.15832291471133,1,0
234,1,Bachelor's,2053.03,Employed,0.51,797,6555.36,10.64,36,213.5,2,33017.49,17070.68,3,0,3,3.7582009226037933,6.204231757168701,0,0
235,1,High School,4295.59,Employed,0.05,618,12229.77,13.0,36,412.07,8,38293.13,32486.74,1,0,1,4.214885480266595,10.180439154490637,1,0
236,1,Master's,5602.93,Employed,0.11,766,4578.67,8.5,36,144.54,4,55827.31,30019.52,0,0,0,14.684430194794558,6.452652653334004,2,0
237,1,Bachelor's,1420.66,Employed,0.17,640,7693.41,12.29,36,256.6,5,23756.26,7432.49,2,0,2,2.2159120598018305,3.754373794528264,0,0
238,1,Bachelor's,1113.71,Employed,0.05,571,13752.36,13.42,60,315.87,5,15537.62,10849.37,3,0,5,0.9717982949835519,8.379175188992908,0,0
239,0,Bachelor's,1961.71,Unemployed,0.44,609,13537.06,15.54,36,472.85,3,19496.53,2327.53,4,0,5,1.7389684318456151,1.4325810798126641,0,4
240,1,Bachelor's,1941.13,Self-employed,0.26,687,16759.63,12.08,60,373.49,4,20545.52,9090.46,4,0,5,1.3898612320200385,5.309455297310556,0,2
241,1,Bachelor's,3447.88,Self-employed,0.15,631,25592.4,14.68,60,604.55,3,31244.01,2095.05,2,0,2,1.6166737000046887,0.804653435970607,0,2
242,1,Bachelor's,3262.54,Employed,0.06,779,9672.09,12.18,60,216.03,6,50971.37,3076.11,1,0,2,4.0477787117365525,0.7241971326256288,0,0
243,1,Bachelor's,7297.01,Employed,0.19,781,19154.82,8.05,36,600.68,9,80638.44,46280.27,2,0,2,4.57138829808894,6.88707817264322,0,0
244,1,Bachelor's,2360.92,Unemployed,0.11,748,31495.79,11.46,60,692.04,7,23299.28,13622.96,2,0,2,0.8995183165750089,7.016333551938086,0,4
245,0,Master's,1362.71,Self-employed,0.13,568,500.0,16.2,36,17.63,8,23435.9,21374.75,2,0,3,32.705040000000004,10.944619152667489,2,2
246,1,Bachelor's,3634.38,Self-employed,0.22,690,12117.56,11.6,36,400.17,2,35591.51,30352.65,0,0,0,3.5991206150413118,10.233670895109537,0,2
247,1,PhD,1695.39,Retired,0.09,662,21528.89,12.86,36,723.94,6,33285.0,24093.63,4,0,4,0.944994377322751,8.686301937809825,4,1
248,0,High School,1711.31,Student,0.3,669,20889.6,9.93,36,673.36,6,30968.49,23256.85,3,0,3,0.9830595128676471,9.011811683424021,1,3
250,1,Bachelor's,5289.25,Employed,0.44,695,16207.69,9.73,36,520.92,4,74627.7,66410.26,1,0,1,3.9161040222264862,10.678650420688296,0,0
251,1,High School,2343.03,Unemployed,0.09,756,30033.22,10.11,60,639.74,4,25924.39,8118.7,3,0,4,0.9361753418381379,3.7580209216108846,1,4
253,1,High School,4979.22,Self-employed,0.42,697,18788.72,13.7,36,639.42,6,60191.72,50429.94,4,0,5,3.180133612082143,10.053862557840182,1,2
254,1,Master's,3820.17,Self-employed,0.04,678,22200.66,12.55,36,743.23,4,49401.74,22171.46,2,0,2,2.064895367975547,5.385590062212384,2,2
255,0,Bachelor's,2014.92,Unemployed,0.2,519,14947.7,17.13,60,372.53,9,23099.23,11465.59,5,0,5,1.6175759481391785,5.956349194323795,0,4
256,1,Bachelor's,880.07,Employed,0.08,731,21651.67,12.81,36,727.55,6,18831.59,9168.93,1,0,1,0.4877609902607975,5.8426909251953765,0,0
257,1,Master's,1811.67,Employed,0.32,652,4855.04,11.91,36,161.05,5,35413.94,7168.42,3,0,4,4.477829224887952,2.429016370389739,2,0
258,1,High School,2253.66,Employed,0.08,606,18889.71,16.72,36,670.84,3,36820.75,11700.93,0,0,0,1.4316747054348637,3.8133704500858894,1,0
259,1,Master's,1475.9,Retired,0.08,767,20818.55,9.7,36,668.83,7,24499.77,14981.66,3,0,3,0.8507220723825628,7.338024805947157,2,1
260,1,Bachelor's,3259.57,Employed,0.21,660,13948.61,11.93,36,462.83,1,41788.34,20146.66,3,0,4,2.804210598762171,5.785343950010936,0,0
261,1,High School,890.79,Employed,0.24,759,9112.46,9.65,60,192.05,5,19317.49,10428.74,3,0,3,1.1730619393665378,6.478319905950514,1,0
262,1,Master's,6723.43,Self-employed,0.12,723,14614.48,7.13,36,452.12,5,125656.64,69520.49,2,0,2,5.520631592776479,6.639091097772471,2,2
263,1,Bachelor's,2300.07,Self-employed,0.07,580,15137.82,16.09,36,532.87,3,39419.68,22551.98,2,0,3,1.8233034875563328,6.865194238004976,0,2
264,0,Bachelor's,4715.63,Unemployed,0.15,647,16547.13,11.46,60,363.58,5,70185.31,42405.95,2,0,2,3.4197809529507532,7.250397554701974,0,4
265,1,PhD,4682.16,Employed,0.18,571,12921.54,12.16,60,288.48,3,60002.23,52358.72,1,0,1,4.348237129630059,10.471354814646055,4,0
266,1,PhD,1443.06,Employed,0.14,632,30927.56,10.04,60,657.73,4,27304.01,14480.25,4,0,4,0.559912259486361,6.364010268088827,4,0
267,0,PhD,1064.86,Unemployed,0.36,842,4909.91,6.68,36,150.89,5,21399.6,18439.84,3,0,3,2.602556869677856,10.340290472719118,4,4
268,0,Bachelor's,2061.23,Unemployed,0.19,693,12355.91,13.33,36,418.29,6,28662.71,23378.55,2,0,2,2.0018566014158408,9.787720700519943,0,4
269,1,Master's,3791.0,Employed,0.27,585,21421.9,12.78,36,719.52,9,65313.14,25241.66,3,1,4,2.1236211540526284,4.637656679804401,2,0
270,1,High School,3284.9,Employed,0.37,668,7116.86,14.05,60,165.78,3,48241.03,43488.33,1,0,2,5.5387909836641445,10.817761561061197,1,0
271,1,Master's,6090.65,Employed,0.25,684,13798.83,11.82,36,457.13,5,42513.06,26006.45,1,0,1,5.29666645650392,7.340741880259856,2,0
272,1,Bachelor's,3829.53,Employed,0.07,555,13273.22,16.67,36,471.05,7,30887.03,9367.33,3,0,3,3.462186266783795,3.6393256327979735,0,0
273,0,Bachelor's,4002.0,Unemployed,0.16,665,25786.7,14.33,36,885.47,5,67980.38,34290.26,2,0,2,1.8623554002644773,6.052968812472069,0,4
274,0,PhD,1863.07,Employed,0.13,634,23569.49,12.32,36,786.45,9,25021.03,6207.6,4,0,5,0.9485500110524241,2.977143626781152,4,0
275,1,Master's,2597.1,Employed,0.31,648,14619.8,14.74,60,345.81,3,27226.82,24446.35,2,0,2,2.1317117881229564,10.774530407884576,2,0
276,1,Other,2639.1,Employed,0.03,711,9598.8,11.31,36,315.66,7,28005.7,5768.74,1,0,2,3.299287410926366,2.471813952159739,3,0
277,1,Bachelor's,4384.53,Employed,0.11,653,12194.59,9.85,60,258.2,2,28784.93,19013.66,0,0,0,4.314565721356765,7.9265059876817485,0,0
278,1,High School,4754.83,Retired,0.15,730,21032.79,12.08,36,699.39,5,54810.07,31958.71,2,0,2,2.7128098554685325,6.996971906804717,1,1
279,1,PhD,2632.35,Self-employed,0.11,688,5479.33,10.52,60,117.83,1,45095.03,37317.46,3,0,3,5.764974914816227,9.930351970050802,4,2
280,1,Bachelor's,2684.66,Employed,0.22,826,20649.26,5.65,60,395.86,5,37451.72,10999.42,4,0,6,1.560148886691339,3.524351885574281,0,0
281,1,PhD,3736.66,Employed,0.33,674,10877.88,14.26,36,373.16,6,40064.41,33211.12,3,0,4,4.122119383556355,9.947318330658058,4,0
283,0,Master's,1065.9,Employed,0.15,629,17688.07,11.59,36,584.04,1,15368.36,2362.78,2,0,4,0.7231314665760595,1.844917740084173,2,0
284,0,Bachelor's,1738.48,Employed,0.22,606,22680.34,11.31,36,745.86,3,20155.77,18636.77,5,1,5,0.9198168986884677,11.095643579977345,0,0
285,1,Master's,1781.47,Employed,0.39,731,38690.96,11.36,60,848.2,4,31732.4,10573.09,1,0,1,0.5525228632217966,3.998344909304055,2,0
286,1,High School,1374.02,Employed,0.16,749,25984.33,12.6,36,870.52,3,11430.91,2364.95,3,0,3,0.634545512622415,2.4826894796652232,1,0
287,0,Other,1877.66,Unemployed,0.21,759,6196.65,10.94,60,134.54,8,20039.45,14648.17,1,0,2,3.6361453365931595,8.771600018962596,3,4
288,1,High School,3794.25,Retired,0.16,706,27849.99,13.26,60,637.39,8,70681.71,64765.41,1,0,1,1.6348659371152376,10.995559105743197,1,1
289,1,High School,5337.84,Employed,0.03,664,14496.15,9.8,36,466.39,4,40132.79,23129.4,2,0,2,4.41869599859273,6.915861070212165,1,0
290,1,Bachelor's,3474.52,Self-employed,0.02,687,500.0,11.35,60,10.96,5,33200.52,26821.25,2,0,2,83.38848,9.694275872787536,0,2
291,0,Master's,3432.79,Student,0.2,688,25554.32,10.4,36,829.37,4,57105.08,10100.49,1,0,3,1.6119967191457256,2.1225060887752893,2,3
292,1,Master's,1743.76,Employed,0.31,579,531.04,11.45,36,17.5,8,23877.12,2323.07,2,0,3,39.4040373606508,1.1675126648440015,2,0
293,1,Bachelor's,612.29,Retired,0.09,742,13897.7,9.31,60,290.59,7,15265.54,13351.64,2,0,4,0.5286831634011383,10.49551342435315,0,1
294,1,Master's,3789.47,Employed,0.22,603,11565.48,13.85,60,268.21,2,60977.61,21163.75,5,0,5,3.931841998775667,4.1648893749689435,2,0
295,1,Master's,6736.95,Employed,0.17,725,36185.1,9.93,36,1166.4,2,88098.83,40955.49,5,0,6,2.2341626802192063,5.5785744260167816,2,0
296,1,Bachelor's,5378.51,Employed,0.05,535,21649.71,13.59,36,735.63,5,89086.36,46265.43,1,0,1,2.9812002100720982,6.2319883762228026,0,0
297,1,Bachelor's,2859.71,Self-employed,0.03,760,12306.29,11.48,36,405.7,4,38441.62,1941.06,0,0,0,2.7885349687029968,0.6059245161884437,0,2
298,1,Bachelor's,3170.13,Retired,0.31,628,8651.47,17.27,36,309.61,5,48869.72,9538.52,2,0,2,4.397120951699538,2.3421914428811954,0,1
299,1,Master's,7026.44,Employed,0.17,676,14838.74,10.56,36,482.72,6,48677.65,43989.97,3,0,5,5.682239866727229,10.844394501377943,2,0
300,1,PhD,1993.11,Employed,0.34,632,2084.59,14.52,60,49.07,7,20904.45,8500.86,3,0,4,11.473392849433221,4.8798375465510935,4,0
301,1,High School,2306.17,Employed,0.27,765,13090.43,9.35,36,418.41,5,39968.61,13729.47,0,0,0,2.1140665356294637,4.122075798983252,1,0
302,0,High School,1027.56,Employed,0.17,649,1347.53,17.66,36,48.49,5,12129.17,8231.32,0,0,0,9.1506088918243,8.14366028343242,1,0
303,1,High School,4000.61,Employed,0.12,660,17169.77,13.8,36,585.16,4,39010.4,16309.34,2,0,2,2.796037454200027,5.016920616040851,1,0
304,1,Bachelor's,2242.15,Unemployed,0.11,726,18848.04,9.06,36,599.89,6,29480.28,5594.41,4,0,4,1.427511826163357,2.277214463363306,0,4
305,1,Bachelor's,2529.35,Employed,0.17,599,21971.19,16.74,36,780.49,5,20552.86,14096.94,3,0,3,1.3814545320485598,8.230644299625453,0,0
306,1,Bachelor's,4556.54,Employed,0.1,651,17705.67,14.97,36,613.51,7,81694.57,25489.18,2,0,2,3.0881903932469092,3.7440696486926854,0,0
307,1,Bachelor's,1927.62,Employed,0.14,762,13597.79,11.93,36,451.19,5,30034.07,18085.74,2,0,2,1.7011176080819013,7.226089570943931,0,0
308,1,Bachelor's,4079.54,Employed,0.25,772,4906.79,11.2,36,161.11,4,56423.17,15120.05,2,0,4,9.97688509188288,3.2157108507019365,0,0
309,1,High School,4208.31,Employed,0.16,707,16190.06,13.46,60,372.2,2,63284.85,6388.66,0,0,0,3.1191805342290273,1.2114103138428867,1,0
310,1,Bachelor's,2437.25,Employed,0.17,670,18700.69,11.18,36,613.83,2,36785.23,33491.19,0,0,0,1.5639529878309304,10.92542523181179,0,0
311,1,High School,5007.32,Employed,0.16,718,15705.54,10.36,60,336.49,7,85633.41,38739.43,1,0,1,3.8259009241325033,5.428642395532305,1,0
312,1,Master's,2844.84,Employed,0.09,707,7575.7,10.37,60,162.34,2,46974.96,21074.51,2,0,4,4.506260807582138,5.3835941531403115,2,0
313,1,Bachelor's,4648.69,Employed,0.11,641,18282.12,14.68,36,630.89,6,67621.64,44962.35,1,0,1,3.0513025841642,7.978928047293736,0,0
314,1,Bachelor's,2090.89,Employed,0.15,663,28129.76,12.04,36,934.85,2,32727.19,5748.91,2,0,3,0.891962107035396,2.1079389950680154,0,0
315,0,Bachelor's,4299.12,Student,0.06,584,1533.22,11.55,36,50.6,4,71109.04,4220.02,5,0,5,33.64777396590183,0.7121491163430136,0,3
316,1,Bachelor's,2445.89,Retired,0.23,735,18609.75,12.86,36,625.78,3,18227.58,10822.24,1,0,1,1.5771668077217589,7.124746126474276,0,1
317,1,Bachelor's,3700.66,Employed,0.03,768,10559.73,11.21,60,230.7,9,64623.98,43049.31,2,0,2,4.205402979053441,7.9938084902848745,0,0
318,1,High School,3740.9,Employed,0.26,670,9377.75,11.51,36,309.29,5,38933.7,15684.86,5,0,5,4.786947828636934,4.834329128749644,1,0
319,1,Bachelor's,2382.48,Employed,0.02,708,36881.15,12.43,60,828.44,3,42437.12,24173.61,1,0,1,0.7751862401253757,6.835603358569101,0,0
320,1,High School,2340.9,Employed,0.12,794,14742.15,13.73,36,501.92,4,20200.87,4454.71,5,0,5,1.9054751172657993,2.6462484041528906,1,0
321,1,Bachelor's,2664.5,Employed,0.13,657,23928.15,14.8,36,827.14,3,20354.93,11044.13,0,0,2,1.336250399633904,6.51093174970388,0,0
322,1,Master's,3159.37,Self-employed,0.17,731,23154.65,10.54,60,498.14,7,43005.85,27386.74,0,0,0,1.6373575070234272,7.641771526431869,2,2
323,1,Bachelor's,4270.13,Employed,0.22,706,5444.01,8.17,36,171.02,4,56462.12,18757.28,1,0,2,9.412466178423625,3.9865198118667875,0,0
324,1,Master's,3489.46,Retired,0.17,588,13337.44,14.19,36,457.07,5,66117.5,6792.98,1,0,2,3.1395470195179884,1.2328923507392142,2,1
325,0,High School,500.71,Employed,0.43,787,500.0,10.48,36,16.25,7,10763.05,8688.64,3,0,4,12.01704,9.687187182071996,1,0
326,1,High School,5056.22,Employed,0.06,658,15990.06,9.29,36,510.64,4,64754.23,24394.89,2,0,3,3.794522347008079,4.520765361583328,1,0
327,1,High School,3854.51,Employed,0.11,573,6970.75,12.64,36,233.67,4,54424.72,31730.34,4,0,5,6.635458164472976,6.996160568212386,1,0
328,1,High School,6135.22,Student,0.04,705,19222.53,9.94,60,407.85,4,89552.99,45397.07,1,0,2,3.8300182130031795,6.083156352456796,1,3
329,0,Bachelor's,5035.55,Unemployed,0.07,483,26995.15,14.73,60,638.39,9,58305.29,53887.37,1,1,1,2.238424309551901,11.090733619539497,0,4
330,0,Bachelor's,2348.17,Employed,0.11,537,6351.59,17.97,36,229.53,6,28890.02,5515.81,1,0,3,4.436375773625187,2.2910929102852817,0,0
331,1,Master's,1502.66,Employed,0.19,684,8452.24,7.89,36,264.43,7,19190.85,9117.97,1,1,1,2.1333894920163177,5.701448346477618,2,0
333,1,Bachelor's,6535.97,Self-employed,0.31,679,21234.56,13.31,60,486.53,6,52523.35,24776.17,0,0,0,3.6935844208686213,5.6606069490997815,0,2
334,1,Bachelor's,4735.78,Employed,0.04,645,24469.39,16.61,36,867.66,6,83375.61,26040.33,1,0,2,2.322467376587647,3.7479061322609817,0,0
335,1,High School,1876.97,Employed,0.04,715,3751.07,15.98,36,131.84,3,24881.38,15141.44,2,0,2,6.004590690123084,7.302540293183095,1,0
336,1,Bachelor's,1385.38,Employed,0.47,749,500.0,10.16,36,16.17,4,27027.79,10696.01,1,2,2,33.249120000000005,4.748894378711689,0,0
337,1,High School,2331.74,Employed,0.12,685,7537.81,12.19,36,251.05,4,31731.93,3659.94,1,0,1,3.7120702166809716,1.384072131761289,1,0
338,1,Bachelor's,5069.49,Employed,0.11,699,2293.49,13.87,36,78.24,5,44166.26,17933.12,1,0,1,26.524589163240304,4.872439731143185,0,0
339,0,Master's,714.12,Employed,0.2,589,2999.99,14.06,36,102.62,6,17155.3,14869.93,3,0,3,2.856489521631739,10.401401316211317,2,0
340,0,Bachelor's,1957.08,Employed,0.08,589,27446.56,12.28,36,915.29,10,38866.17,5824.06,4,0,4,0.8556613287785426,1.7981890163090422,0,0
342,1,Other,2443.88,Self-employed,0.04,721,3391.3,10.39,36,110.05,9,39971.03,26935.24,0,0,0,8.647586471264706,8.086428595910588,3,2
343,1,High School,3095.09,Employed,0.09,747,25168.4,10.74,36,820.89,1,32456.34,2691.41,1,0,3,1.4757028654980053,0.995088170754928,1,0
344,1,PhD,2979.7,Employed,0.03,641,17310.63,16.21,36,610.39,4,34949.28,5261.86,1,0,1,2.0655747364480663,1.8066844295504798,4,0
346,0,Bachelor's,2493.28,Unemployed,0.24,799,4329.68,10.3,36,140.32,5,49656.85,36665.37,3,0,3,6.910293601374697,8.86049840052279,0,4
347,1,High School,1029.87,Employed,0.1,692,9783.86,13.05,36,329.89,6,22348.64,5530.02,3,0,3,1.2631456296390176,2.969318938423099,1,0
348,1,Other,5616.28,Employed,0.22,742,16248.95,13.35,60,372.63,7,64751.61,30558.9,2,0,2,4.147674772831475,5.663284665817576,3,0
349,1,Bachelor's,1593.4,Self-employed,0.4,673,500.0,13.16,36,16.89,8,33307.01,8381.89,1,0,1,38.241600000000005,3.0198651875385987,0,2
350,1,High School,1236.01,Employed,0.05,772,15525.8,7.44,36,482.52,2,20783.33,17266.52,2,0,2,0.9553208208272681,9.969443780183443,1,0
351,1,Bachelor's,7561.0,Self-employed,0.28,791,4953.73,10.85,36,161.83,7,114884.16,19903.46,2,0,4,18.315895295060493,2.0789769451245497,0,2
352,1,Bachelor's,4727.15,Employed,0.06,811,17171.64,7.34,60,342.78,3,35656.3,24134.74,0,0,1,3.303458493189934,8.12246026648867,0,0
353,1,High School,2430.73,Employed,0.14,757,17033.51,10.71,60,367.89,4,28644.43,17837.88,2,0,2,1.7124339023489583,7.472816181016693,1,0
354,1,High School,6050.79,Employed,0.13,591,25070.74,12.66,36,840.63,6,64049.94,3713.93,3,0,3,2.8961841573084794,0.6958189187999239,1,0
